rule,type,coef,support,importance
sphere<= 0.5 & ratio_mass<= 0.27930232882499695 & core_mv_total<= 1514.5499877929688 & core_mv_total<= 242.33250427246094 & mon_core_psa<= 46.575523376464844 & temp> 65.0,rule,2.342892165542004,0.10330578512396695,0.7130776185422394
core_mv_total> 258.0855026245117 & dp_corona> 28.5 & ratio_vol> 0.048236310482025146 & mon_core_psa<= 47.144775390625 & clogp_core> 0.8700000047683716 & mon_core_mw<= 144.21502685546875 & corona_mw_total> 3478.3700561523438 & ratio_mass<= 0.25279106944799423,rule,1.4981970702934944,0.23553719008264462,0.6357360944083124
mon_corona_psa<= 64.99999046325684 & conc> 6.25,rule,-1.1582987946115524,0.32231404958677684,0.5413454162075705
corona_mw_total<= 14063.41015625 & corona_mv_total> 25.373250007629395 & sphere<= 0.5 & ratio_mass> 0.04836334474384785 & worm<= 0.5 & clogp_core<= 1.3799999952316284,rule,1.3224044041205458,0.19421487603305784,0.5231366603965342
mon_core_psa<= 47.144775390625 & conc> 6.25 & ph> 3.8499999046325684,rule,-1.332401699692749,0.8099173553719008,0.5227893882789455
mon_core_psa<= 47.144775390625 & conc> 8.75 & sphere> 0.5,rule,-0.8718211134312863,0.5495867768595041,0.43376158367567436
corona_mw_total<= 14063.41015625 & corona_mw_total> 2972.0750122070312 & ratio_mass> 0.0452086478471756 & sphere<= 0.5 & clogp_corona<= 0.26204000413417816 & mon_core_mv> 1.1171250343322754 & ratio_vol<= 0.2667171508073807,rule,0.9048093015918581,0.3512396694214876,0.43191767795059105
corona_mw_total<= 12760.52978515625 & ratio_mass<= 0.25099053978919983 & mon_corona_psa> 47.970001220703125 & mon_core_mv> 1.1171250343322754,rule,0.9505724924199799,0.2603305785123967,0.4171254294628604
mon_core_mw> 136.05999755859375 & corona_mw_total> 8503.89013671875 & core_mw_total<= 57343.83984375 & ratio_vol<= 0.25255897641181946 & ph> 3.125,rule,1.028797520393513,0.19421487603305784,0.4069872252133221
corona_mw_total> 3982.2750244140625 & dp_core> 54.5 & corona_mw_total<= 5806.375 & core_mv_total> 83.22464752197266,rule,1.0721628007324762,0.16942148760330578,0.4021937580418263
ratio_vol> 0.18985190242528915,rule,-0.8003425607717167,0.5867768595041323,0.3940984426845061
corona_mv_total> 71.51275253295898 & ratio_vol<= 0.23150651156902313 & clogp_core<= 1.1600000262260437 & conc> 12.75,rule,1.1400957564689227,0.128099173553719,0.38102023257475276
sphere<= 0.5 & dp_core<= 402.5 & clogp_core<= 1.1800000071525574 & ratio_vol<= 0.26037049293518066,rule,0.8210921368454427,0.30991735537190085,0.37972168068568035
mon_core_mw> 136.05999755859375 & ph> 3.125 & corona_mw_total<= 8503.89013671875,rule,-0.7053361159640135,0.4049586776859504,0.34623824670719455
corona_mw_total> 5806.375,rule,-0.81739827539574,0.7727272727272727,0.3425472608784345
clogp_core> 0.6649999916553497 & corona_mv_total> 17.21065044403076 & sphere> 0.5 & conc> 7.5 & mon_core_psa<= 46.575523376464844,rule,-0.607245010692964,0.5454545454545454,0.3023652638990929
clogp_corona> -5.230000019073486 & conc<= 16.5 & conc> 6.25 & conc> 11.25 & ratio_vol<= 0.24243927747011185,rule,1.1072113859582924,0.07851239669421488,0.29781351961620667
mon_core_mw> 142.81749725341797 & ratio_vol> 0.09127827733755112 & worm<= 0.5 & sphere<= 0.5,rule,0.7034755669451042,0.18181818181818182,0.27132673297414595
ratio_mass<= 0.36692018806934357 & core_mv_total<= 101.63399887084961 & mon_core_psa<= 42.5,rule,1.498265454011609,0.03305785123966942,0.26787138439810854
charged> 0.5 & conc<= 12.75 & ratio_vol<= 0.23150651156902313 & clogp_core<= 1.1600000262260437,rule,-0.9268491583162052,0.09090909090909091,0.26645039888083644
ratio_vol<= 0.24269799888134003 & clogp_core<= 1.1800000071525574 & mon_corona_psa> 64.99999046325684 & clogp_corona> -5.230000019073486,rule,0.5591403367141338,0.24380165289256198,0.24008056714411613
ratio_vol> 0.18801835924386978,rule,-0.48870604585867655,0.6157024793388429,0.2377206747460549
ph<= 4.25 & ratio_mass<= 0.36692018806934357 & dp_corona<= 34.5,rule,1.1244890868459974,0.045454545454545456,0.23422983448288884
core_mw_total<= 167132.796875 & clogp_core<= 1.3799999952316284 & ratio_mass<= 0.26541343331336975 & clogp_corona> -5.230000019073486 & sphere<= 0.5 & mon_core_mv> 1.114549994468689 & temp> 65.0,rule,0.51911442494652,0.2396694214876033,0.22160045070649756
conc> 6.25 & ph> 4.25,rule,-0.546821075445807,0.8016528925619835,0.21804762586078982
ph<= 4.25 & ratio_vol<= 0.3722815066576004 & dp_corona<= 34.5,rule,1.1317590069200585,0.0371900826446281,0.2141597290379439
sphere<= 0.5 & core_mv_total<= 1481.25 & worm<= 0.5 & mon_core_mv> 1.114549994468689 & temp> 53.0,rule,0.574130953705949,0.1652892561983471,0.21325600858956842
corona_mw_total> 10526.5048828125 & mon_core_psa> 46.349998474121094 & ratio_mass<= 0.27526772022247314 & ratio_mass<= 0.22923817485570908 & sphere> 0.5 & conc> 11.5,rule,1.157929082165707,0.03305785123966942,0.20702343863302863
conc<= 22.75 & conc> 7.5,rule,-0.6325630072663437,0.8801652892561983,0.2054363191770981
ratio_vol> 0.07563044503331184 & mon_core_mw> 142.81749725341797 & core_mw_total> 31480.9296875 & mon_core_mw<= 144.21502685546875 & ratio_vol<= 0.24350963532924652,rule,0.4573911351204272,0.2727272727272727,0.20370452616680745
sphere<= 0.5 & ratio_vol<= 0.2598588168621063 & ratio_vol> 0.045436443760991096 & mon_corona_psa> 64.99999046325684 & ph> 4.0,rule,0.4691687466211548,0.2024793388429752,0.18853431296794762
corona_mw_total> 2972.0750122070312 & dp_core<= 398.0 & core_mv_total> 241.14749908447266 & ratio_vol<= 0.24135838449001312 & dp_corona> 28.0 & corona_mw_total<= 10526.5048828125,rule,0.5139817690184315,0.14049586776859505,0.17860905588361958
mon_corona_mv> 0.5112999975681305 & core_mv_total> 269.5874938964844 & conc<= 13.25,rule,-0.47726876800912893,0.1487603305785124,0.16983707830567668
sphere<= 0.5 & ratio_mass<= 0.26964738965034485 & worm> 0.5 & core_mv_total<= 266.4352569580078 & ph> 4.75 & ratio_vol<= 0.26037049293518066,rule,-0.6745124736465878,0.06198347107438017,0.16264217653898314
conc<= 22.75 & ph> 3.8499999046325684,rule,-0.33112905906188506,0.7355371900826446,0.14604339397930308
conc> 13.25 & mon_corona_mv> 0.5112999975681305 & core_mv_total> 269.5874938964844 & mon_core_mw<= 146.06500244140625,rule,0.38646195660641564,0.15702479338842976,0.14060419049375633
sphere<= 0.5 & dp_core> 98.5 & core_mv_total<= 200.16749572753906,rule,-0.4327532682620994,0.1115702479338843,0.13624673463124964
mon_core_psa<= 47.144775390625 & core_mv_total<= 353.3249969482422 & ph> 4.0 & conc> 6.25,rule,-0.2368865164822287,0.5537190082644629,0.11775768314776015
dp_corona> 28.5 & core_mw_total<= 57830.359375 & core_mv_total> 269.5874938964844 & mon_core_mv> 1.1777499914169312,rule,0.27579959663967024,0.21487603305785125,0.11328091101464671
clogp_core<= 1.1800000071525574 & clogp_corona> -5.230000019073486 & ratio_vol<= 0.24217402189970016,rule,0.19157614868504597,0.45867768595041325,0.09546039113553377
ratio_mass> 0.22958854585886002 & corona_mw_total> 10526.5048828125 & conc> 7.5,rule,-0.23857797167141706,0.14049586776859505,0.08290602671810458
mon_corona_mv> 0.7838499844074249 & ratio_mass<= 0.2756119966506958 & sphere<= 0.5 & dp_core<= 1060.0 & mon_core_psa<= 46.56034851074219,rule,0.18750547802007692,0.2644628099173554,0.08269868092321621
conc> 16.5 & clogp_corona> -5.230000019073486 & conc> 11.25 & conc> 6.25,rule,-0.12769228297256582,0.45867768595041325,0.06362772903212603
sphere<= 0.5 & ph<= 4.25 & ratio_mass<= 0.37448976933956146,rule,0.2153992500466838,0.08264462809917356,0.05930895963726814
conc<= 23.75 & conc> 7.5,rule,-0.18675383025531858,0.9090909090909091,0.053687951397024695
ratio_vol> 0.25669345259666443 & conc> 17.5 & ratio_vol<= 0.26631323993206024,rule,0.4234549962062937,0.012396694214876033,0.04685451784934082
ratio_vol> 0.14900046586990356 & conc<= 16.5 & core_mv_total> 282.0299987792969 & conc> 12.75,rule,0.26028847698149654,0.03305785123966942,0.046536369429878384
conc<= 21.25 & mon_core_apol> 21.89402484893799 & sphere> 0.5 & corona_mw_total> 2502.9550170898438 & worm<= 0.5,rule,-0.09545015296910221,0.3181818181818182,0.044457864458077395
conc> 8.75 & conc<= 13.25 & ph> 3.8499999046325684,rule,-0.071363953318421,0.3512396694214876,0.034066131893691114
dp_corona<= 112.5,rule,-0.09365343290487213,0.9338842975206612,0.023271401879520735
core_mw_total<= 85501.5 & ratio_mass<= 0.25327782332897186 & ratio_mass> 0.16918371617794037 & mon_core_psa<= 46.567935943603516,rule,-0.0312211052576001,0.2768595041322314,0.013969772485338374
mon_core_psa<= 47.144775390625 & conc> 6.25,rule,-0.11319976771152764,0.987603305785124,0.012525346457825466
core_mv_total> 258.92250061035156 & ratio_vol<= 0.24135838449001312 & dp_core<= 399.5,rule,0.01104646367707696,0.24380165289256198,0.004743069119489046
ph<= 3.8499999046325684 & sphere<= 0.5 & ratio_mass<= 0.37611378729343414,rule,0.0013670414683231743,0.09090909090909091,0.00039299679052746847
