rule,type,coef,support,importance
conc> 16.100000381469727 & mon_core_mw<= 146.06500244140625 & ratio_vol<= 0.2732319235801697 & corona_mw_total<= 15206.64990234375,rule,-2.2237717081022996,0.19421487603305784,0.8797131204615132
clogp_core<= 1.7599999904632568 & clogp_corona<= 0.25 & dp_corona> 28.5 & mon_core_psa<= 47.144775390625 & dp_core> 104.5 & core_mw_total<= 65901.78125,rule,-1.7507676611056058,0.5206611570247934,0.8746361375701093
conc<= 17.25 & ratio_mass<= 0.325008288025856 & corona_mw_total<= 10497.1396484375 & mon_core_mw<= 145.30955505371094,rule,-1.3366280009735914,0.30165289256198347,0.6134793818321919
mon_core_psa<= 47.144775390625 & clogp_core<= 1.1800000071525574 & mon_corona_apol<= 23.610912322998047 & ratio_vol<= 0.334738165140152 & dp_corona<= 62.5,rule,-1.2387335072721493,0.30991735537190085,0.5728638093042514
conc> 14.25 & mon_core_mw<= 144.89492797851562 & corona_mw_total<= 12760.52978515625,rule,-1.1371058468193203,0.35537190082644626,0.5442482627386533
dp_corona<= 64.0 & clogp_core<= 1.4000000357627869 & mon_corona_apol<= 24.189985275268555 & ratio_mass<= 0.21174617111682892,rule,-1.5593939113030784,0.13636363636363635,0.5351439022594329
mon_corona_apol<= 27.579115867614746 & ratio_mass<= 0.21632391214370728 & clogp_core<= 1.4000000357627869 & dp_corona<= 62.5,rule,-1.4483092673024318,0.15289256198347106,0.5212231975726042
corona_mw_total<= 11545.81982421875 & conc<= 21.5 & mon_core_mw<= 144.8274154663086 & corona_mw_total<= 9204.02490234375 & charged> 0.5,rule,1.4089265170458325,0.12396694214876033,0.4643030481233702
clogp_core<= 1.3700000047683716 & conc> 16.100000381469727 & core_mw_total<= 16317.32470703125,rule,1.6441967124055168,0.08677685950413223,0.46285418379255483
ratio_mass<= 0.32691285014152527 & clogp_core<= 1.7599999904632568 & dp_corona<= 62.5 & dp_corona> 42.5,rule,-0.944198934955352,0.32231404958677684,0.4412831713233071
conc> 6.25 & mon_core_mw> 144.0270004272461 & mon_corona_psa<= 16.419999599456787 & ratio_mass<= 0.17404915392398834,rule,-1.9877568011567146,0.049586776859504134,0.43152148448248495
mon_core_mw> 143.97650146484375 & charged> 0.5 & mon_core_psa<= 46.567935943603516 & conc<= 16.100000381469727,rule,1.0505078502250806,0.2066115702479339,0.4253236700561227
dp_corona<= 28.5 & ratio_vol<= 0.29014362394809723 & core_mw_total<= 43780.015625,rule,1.6950891279500895,0.06611570247933884,0.4212029297228326
mon_corona_psa> 16.419999599456787 & mon_core_mw> 144.0270004272461 & dp_corona<= 74.0 & charged<= 0.5 & dp_core> 41.5 & mon_core_mw<= 144.48985290527344 & conc> 6.25,rule,-1.1336404187028175,0.16115702479338842,0.4168120619091199
dp_corona> 62.5 & dp_core<= 199.0,rule,1.4808232360144578,0.06198347107438017,0.3570642850721877
mon_core_mv> 1.114549994468689 & dp_corona> 59.0 & ratio_vol> 0.1462462991476059 & mon_corona_apol<= 24.189985275268555 & conc<= 16.100000381469727,rule,1.0680449707633468,0.11983471074380166,0.3468669918866239
corona_mw_total> 10497.1396484375 & core_mw_total> 15828.89990234375 & mon_core_apol<= 22.792402267456055 & conc<= 16.5 & ratio_mass<= 0.3802953064441681,rule,1.0171121560908496,0.128099173553719,0.33991908843571556
mon_corona_apol<= 24.010971069335938 & ratio_vol> 0.1557544469833374 & dp_corona> 62.5,rule,0.8737775319005829,0.1322314049586777,0.29598530081940383
mon_core_mw<= 144.89492797851562 & ratio_mass<= 0.2865510880947113 & corona_mv_total> 78.97494888305664 & conc> 15.5,rule,-0.947861078903464,0.09917355371900827,0.28331084035641035
core_mv_total<= 658.812744140625 & dp_core> 90.0 & clogp_core<= 1.3700000047683716 & conc> 16.5 & ratio_vol<= 0.3036447614431381,rule,-0.5764271359187048,0.2809917355371901,0.25909446303114864
corona_mw_total<= 10396.32470703125 & mon_core_mw<= 145.30955505371094 & corona_mw_total<= 9204.02490234375 & charged> 0.5 & conc<= 16.100000381469727,rule,0.9950961382520463,0.07024793388429752,0.2543111458052121
mon_corona_apol<= 24.010971069335938 & mon_core_mv> 1.114549994468689 & dp_corona> 58.0 & mon_core_mw<= 145.30955505371094 & conc<= 14.0,rule,0.8125257159081875,0.10330578512396695,0.24729857866510113
ratio_vol<= 0.31153184175491333 & corona_mw_total<= 12760.52978515625 & clogp_core<= 1.3700000047683716 & corona_mw_total> 8503.89013671875,rule,-0.519169556683333,0.3347107438016529,0.2449905313617994
core_mv_total> 92.62150192260742 & core_mw_total<= 16161.47509765625,rule,0.7517012094580516,0.11983471074380166,0.24412861298892366
conc> 6.25 & mon_core_mw<= 144.89492797851562,rule,-0.5446245658028823,0.7272727272727273,0.24255496138216404
core_mw_total<= 36092.0390625 & core_mv_total> 247.16400146484375,rule,-0.6974230779855193,0.14049586776859505,0.24235505035194085
dp_corona> 28.5 & core_mw_total> 16063.65966796875 & ratio_vol<= 0.3064972013235092 & clogp_core<= 1.105049967765808 & dp_corona<= 64.0,rule,-0.4847465947526811,0.3760330578512397,0.23480566506536382
core_mw_total<= 17682.275390625 & core_mv_total<= 95.00925064086914 & mon_core_mw<= 146.06500244140625 & core_mv_total> 46.733999252319336,rule,-1.0746675229956146,0.049586776859504134,0.23329922683616128
ratio_vol<= 0.18461694568395615 & mon_corona_mv> 1.2652412056922913 & clogp_core<= 1.3700000047683716 & mon_corona_psa<= 77.55998802185059,rule,1.2147137218186341,0.03305785123966942,0.2171758318525679
